25.829596412556057, -15.751968503937007
25.964125560538115, -15.52230971128609
26.076233183856502, -15.228346456692913
26.21076233183856, -15.026246719160104
26.300448430493276, -14.860892388451443
26.3677130044843, -14.73228346456693
26.43497757847534, -14.594488188976378
26.479820627802688, -14.44750656167979
26.580717488789247, -14.28215223097113
26.715246636771305, -14.0249343832021
26.84977578475337, -13.749343832020998
26.92825112107623, -13.583989501312336
27.062780269058294, -13.335958005249344
27.174887892376674, -13.087926509186353
27.343049327354258, -12.793963254593177
27.44394618834081, -12.601049868766404
27.533632286995527, -12.41732283464567
27.668161434977577, -12.169291338582678
27.75784753363228, -12.049868766404199
27.80269058295964, -11.99475065616798
27.869955156950674, -11.921259842519685
27.9372197309417, -11.838582677165356
27.98206278026906, -11.792650918635172
28.09417040358744, -11.719160104986877
28.18385650224215, -11.664041994750656
28.251121076233183, -11.636482939632547
28.295964125560538, -11.627296587926509
28.374439461883405, -11.645669291338582
28.464125560538115, -11.673228346456693
28.632286995515692, -11.746719160104988
28.699551569506724, -11.774278215223097
28.789237668161434, -11.921259842519685
28.878923766816143, -12.13254593175853
28.99103139013453, -12.435695538057743
29.058295964125556, -12.637795275590552
29.103139013452918, -12.876640419947506
29.17040358744395, -13.069553805774278
29.237668161434975, -13.308398950131235
29.282511210762344, -13.501312335958005
29.38340807174888, -13.877952755905511
29.450672645739907, -14.162729658792651
29.517937219730946, -14.484251968503937
29.55156950672646, -14.759842519685039
29.573991031390136, -15.18241469816273
29.618834080717484, -15.40288713910761
29.64125560538116, -15.623359580052494
29.66367713004484, -15.733595800524935
